DEPT,GR,ILD,DPHI,SitID,Pick,Binary_Predict,Predict
155.448,146.066,2.99,0.247,113879,0,0,0.11272536
155.698,146.14,3.031,0.254,113879,0,0,0.14252798
155.948,150.077,3.074,0.258,113879,0,0,0.11577714
156.198,144.088,3.116,0.258,113879,0,0,0.13186985
156.448,142.57,3.159,0.263,113879,0,0,0.13555565
156.698,142.951,3.124,0.263,113879,0,0,0.1619014
156.948,149.703,3.049,0.249,113879,0,0,0.15648863
157.198,146.533,2.974,0.25,113879,0,0,0.17757417
157.448,145.933,2.901,0.258,113879,0,0,0.15191053
157.698,144.6,2.904,0.26,113879,0,0,0.15106982
157.948,148.289,2.907,0.266,113879,0,0,0.14086762
158.198,142.486,3.028,0.265,113879,0,0,0.15667646
158.448,133.496,3.108,0.261,113879,0,0,0.17272536
158.698,135.347,3.189,0.256,113879,0,0,0.16260703
158.948,139.282,3.232,0.246,113879,0,0,0.14748323
159.198,137.031,3.235,0.251,113879,0,0,0.16035642
159.448,131.96,3.238,0.253,113879,0,0,0.17178825
159.698,128.851,3.242,0.265,113879,0,0,0.17505363
159.948,125.373,3.517,0.264,113879,0,0,0.17036068
160.198,125.206,3.675,0.255,113879,0,0,0.16171724
160.448,126.813,3.912,0.245,113879,0,0,0.15354571
160.698,129.152,4.031,0.253,113879,0,0,0.15228805
160.948,129.657,4.308,0.254,113879,0,0,0.15615208
161.198,125.505,4.466,0.25,113879,0,0,0.17452534
161.448,124.173,4.779,0.262,113879,1,0,0.18960455
161.698,122.656,5.598,0.274,113879,0,0,0.22781102
161.948,116.606,7.154,0.298,113879,0,0,0.24037841
162.198,94.878,9.603,0.325,113879,0,0,0.23748608
162.448,87.053,16.749,0.346,113879,0,0,0.19652063
162.698,83.944,18.111,0.359,113879,0,0,0.16641952
162.948,81.57,18.697,0.359,113879,0,0,0.15756719
163.198,80.114,19.127,0.369,113879,0,0,0.14543319
163.448,80.31,19.169,0.372,113879,0,0,0.13881369
163.698,83.143,19.251,0.372,113879,0,0,0.13216501
163.948,90.199,19.41,0.376,113879,0,0,0.12653978
164.198,90.275,19.491,0.372,113879,0,0,0.12865663
164.448,89.126,19.455,0.37,113879,0,0,0.1387311
164.698,87.486,19.225,0.37,113879,0,0,0.13956188
164.948,88.051,19.036,0.371,113879,0,0,0.13709524
165.198,87.21,18.923,0.368,113879,0,0,0.14502768
165.448,85.079,18.692,0.365,113879,0,0,0.15138894
165.698,81.785,18.113,0.359,113879,0,0,0.1501829
165.948,78.677,17.263,0.345,113879,0,0,0.14427988
166.198,78.815,16.645,0.338,113879,0,0,0.12852323
166.448,89.055,16.454,0.345,113879,0,0,0.11990079
166.698,89.684,16.42,0.359,113879,0,0,0.11747563
166.948,91.352,16.501,0.353,113879,0,0,0.1226644
167.198,92.222,16.27,0.35,113879,0,0,0.12792085
167.448,90.338,15.342,0.355,113879,0,0,0.13015568
167.698,88.333,13.405,0.347,113879,0,0,0.12519754
167.948,88.589,10.225,0.335,113879,0,0,0.12247155
168.198,88.91,7.783,0.328,113879,0,0,0.11907332
168.448,97.62,6.35,0.328,113879,0,0,0.10642695
168.698,97.267,6.083,0.3,113879,0,0,0.10436136
168.948,96.791,6.202,0.288,113879,0,0,0.11049646
169.198,98.153,6.904,0.266,113879,0,0,0.12846655
169.448,111.765,8.305,0.269,113879,0,0,0.135328
169.698,123.477,11.918,0.27,113879,0,0,0.14355917
169.948,133.597,12.465,0.294,113879,0,0,0.13328393
170.198,129.876,13.245,0.305,113879,0,0,0.16882215
170.448,134.299,13.559,0.314,113879,0,0,0.22777279
170.698,123.779,13.912,0.32,113879,0,0,0.28333107
170.948,99.294,14.498,0.331,113879,0,0,0.2802853
171.198,93.306,15.277,0.331,113879,0,0,0.26791745
171.448,90.014,15.864,0.32,113879,0,0,0.25142723
171.698,77.593,16.138,0.311,113879,0,0,0.21071476
171.948,72.892,16.569,0.332,113879,0,0,0.16916732
172.198,79.03,16.339,0.319,113879,0,0,0.14100112
172.448,89.886,14.635,0.304,113879,0,0,0.18218409
172.698,107.907,13.202,0.297,113879,0,0,0.15671046
172.948,126.05,11.73,0.251,113879,0,0,0.10930858
173.198,124.35,10.452,0.204,113879,0,0,0.109294794
173.448,123.506,8.709,0.217,113879,0,0,0.12360715
173.698,122.235,8.053,0.217,113879,0,0,0.15128812
173.948,118.512,8.405,0.208,113879,0,0,0.16945654
174.198,114.056,9.146,0.228,113879,0,0,0.27590027
174.448,110.763,10.314,0.263,113879,0,0,0.26048908
